sku,title,brand,condition,gender,category,ebay Category,ebay Category Code,consignmentId,upc,rrp,buyItNowPrice,quantity,size,title Size,description Label,notes,additional Condition Remark,price,label size different from the mesaurment and fit,featureType,fabric Fit Type,item Type,style,feature1,feature2,feature3,feature4,feature5,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,accent1,accent2,accent3,accent4,accent5,colour,model,pattern,material,type,closure,fit,other Material,fabric Type,neckline,sleeve Length,armpit to armpit (inches),armpit to cuff (inches),chest Size ,circumference (inches),collar to hem (inches),eu Shoe Size,heel Height (inches),height (inches),length (inches),rise (inches),sole Length,uk Shoe Size,us Shoe Size,waist (inches),width (inches),createdAt
FO180324014 ,ELLESSE Mens Tracksuit Top Jacket XL Black Polyester ,Ellesse,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Jackets,185702,,,,,1,XL,XL,xl,,,29.95,NO,,,Tracksuit Top Jacket,,Full Zip,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-10-29-02-0116.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-10-29-28-0117.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-10-29-39-0118.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-10-29-53-0119.jpeg,,,,,,,Logo,,,,,Black,,,Polyester,Tracksuit Top Jacket,Zip,Slim,,Microfibre,High Neck,Long Sleeve,23,21,,,26,,,,,,,,,,,2024-03-18T10:30:40.5314957
FO180324015 ,JERZEES Mens Hoosiers Graphic Sweatshirt Jumper Small Grey Cotton ,Jerzees,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Hoodies & Sweats,155183,,,,,1,S,Small,s,,Bobbling material all over.,29.95,NO,,Graphic,Sweatshirt Jumper,,Collarless,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-10-31-16-0121.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-10-31-35-0122.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-10-31-47-0123.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-10-32-03-0124.jpeg,,,,,,,Logo,,,,,Grey,Hoosiers,,Cotton,Graphic Sweatshirt Jumper,Pullover,Regular,Polyester,Jersey,Round Neck,Long Sleeve,20,20,,,22,,,,,,,,,,,2024-03-18T10:33:13.5566834
FO180324016 ,VINTAGE Mens Eagles Graphic Sweatshirt Jumper Small Grey Cotton ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Hoodies & Sweats,155183,,,,,1,S,Small,s,,,29.95,NO,,Graphic,Sweatshirt Jumper,,Collarless,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-10-34-45-0126.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-10-35-39-0127.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-10-35-52-0128.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-10-36-10-0129.jpeg,,,,,,,,,,,,Grey,Eagles,,Cotton,Graphic Sweatshirt Jumper,Pullover,Regular,Polyester,Jersey,Round Neck,Long Sleeve,20,19,,,23,,,,,,,,,,,2024-03-18T10:37:57.3388979
FO180324017 ,VINTAGE Mens Texas Graphic Sweatshirt Jumper Size 38/40 Medium Black ,Vintage,Fair Used Condition: the item has been frequently worn and may have numerous flaws,Mens,Clothing,Hoodies & Sweats,155183,,,,,1,M,Medium,m 38-40 ,,Cracked logo and light bobbling material all over.,32.95,NO,,Graphic,Sweatshirt Jumper,,Collarless,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-10-39-04-0131.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-10-39-23-0132.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-10-39-48-0133.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-10-40-05-0134.jpeg,,,,,,,Logo,,,,,Black,Texas,,Cotton,Graphic Sweatshirt Jumper,Pullover,Regular,Polyester,Jersey,Round Neck,Long Sleeve,20,20,,,23,,,,,,,,,,,2024-03-18T10:41:58.8722666
FO180324018 ,CHAMPION Mens Graphic Tracksuit Top Jacket Medium Navy Blue Cotton ,Champion,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Jackets,185702,,,,,1,M,Medium,m,navy ,,29.95,NO,,Graphic,Tracksuit Top Jacket,,Pockets,Full Zip,Comfort,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-10-42-28-0136.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-10-42-42-0137.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-10-42-57-0138.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-10-43-13-0139.jpeg,,,,,,,Embroidered,Logo,,,,Navy Blue,,,Cotton,Graphic Tracksuit Top Jacket,Zip,Regular,Polyester,Jersey,High Neck,Long Sleeve,21,19,,,26,,,,,,,,,,,2024-03-18T10:44:56.4055036
FO180324019 ,VINTAGE Mens Graphic Sweatshirt Jumper Large Grey Cotton ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Hoodies & Sweats,155183,,,,,1,L,Large,N/A,,,29.95,NO,,Graphic,Sweatshirt Jumper,,Collarless,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-10-45-42-0141.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-10-45-57-0142.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-10-46-18-0143.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-10-46-36-0144.jpeg,,,,,,,Logo,,,,,Grey,,,Cotton,Graphic Sweatshirt Jumper,Pullover,Regular,Polyester,Jersey,Round Neck,Long Sleeve,24,22,,,24,,,,,,,,,,,2024-03-18T10:47:11.8750231
FO180324020 ,MAJESTIC Mens Varsity Jacket UK 38 Medium Black Cotton ,Majestic,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Coats & Jackets,57988,,,,,1,M,Medium,m ,,,39.95,NO,,,Varsity Jacket,,Pockets,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-10-47-45-0146.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-10-47-58-0147.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-10-48-12-0148.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-10-48-27-0149.jpeg,,,,,,,Logo,,,,,Black,,,Cotton,Varsity Jacket,Snap,Regular,Polyester,Jersey,Mock Neck,Long Sleeve,21,21,38,,26,,,,,,,,,,,2024-03-18T10:49:52.9000022
BHE180324001 ,NFL Mens Raiders Graphic Sweatshirt Jumper Medium Grey Cotton ,NFL,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Hoodies & Sweats,155183,,,,,1,M,Medium,m,,Light marks all over.,27.95,NO,,Graphic,Sweatshirt Jumper,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-10-58-05-0151.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-10-58-25-0152.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-10-59-29-0153.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-10-59-45-0154.jpeg,,,,,,,Logo,,,,,Grey,Raiders,,Cotton,Graphic Sweatshirt Jumper,Pullover,Regular,Polyester,Jersey,Round Neck,Long Sleeve,21,19,,,24,,,,,,,,,,,2024-03-18T11:02:13.2704455
BHE180324002 ,CHAMPION Mens Cincinnati Graphic Hoodie Jumper Medium Grey Cotton ,Champion,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Hoodies & Sweats,155183,,,,,1,M,Medium,m,,,32.95,NO,,Graphic,Hoodie Jumper,,Hooded,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-11-02-47-0156.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-11-03-08-0157.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-11-03-26-0158.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-11-03-46-0159.jpeg,,,,,,,Logo,,,,,Grey,Cincinnati,,Cotton,Graphic Hoodie Jumper,Pullover,Regular,Polyester,Jersey,Round Neck,Long Sleeve,22,21,,,25,,,,,,,,,,,2024-03-18T11:04:34.7448157
BHE180324003 ,VINTAGE Mens Cardigan Sweater Large Green ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jumpers & Cardigans,11484,,,,,1,L,Large,N/A,,Light marks on the front.,27.95,NO,,,Cardigan Sweater,,Comfort,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-11-07-56-0161.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-11-08-53-0162.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-11-09-13-0163.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-11-09-31-0164.jpeg,,,,,,,Embroidered,Logo,,,,Green,,,,Cardigan Sweater,Button,Regular,,Jersey,V-Neck,Long Sleeve,23,19,,,25,,,,,,,,,,,2024-03-18T11:10:29.4060745
BHE180324004 ,CHAMPION Mens Crew Neck Jumper Sweater Large Beige Cotton ,Champion,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jumpers & Cardigans,11484,,,,,1,L,Large,`L,,Marks on the left cuff.,29.95,NO,,,Crew Neck Jumper Sweater,,Bodywarmer,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-11-11-44-0166.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-11-12-02-0167.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-11-12-17-0168.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-11-12-51-0169.jpeg,,,,,,,Logo,,,,,Beige,,,Cotton,Crew Neck Jumper Sweater,Pullover,Regular,Polyester,Jersey,Crew Neck,Long Sleeve,24,20,,,26,,,,,,,,,,,2024-03-18T11:13:58.0232155
BHE180324005 ,VINTAGE Mens Corduroy Coat UK 36 Small Brown Cotton ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Coats & Jackets,57988,,,,,1,S,Small,s,corduroy jacket,,49.95,NO,,,Corduroy Coat,,Lined,Windproof,Collared,Pockets,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-11-16-32-0171.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-11-17-02-0172.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-11-17-32-0173.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-11-17-45-0174.jpeg,,,,,,,,,,,,Brown,,,Cotton,Corduroy Coat,Zip,Relaxed,,Corduroy,Collared,Long Sleeve,26,17,36,,28,,,,,,,,,,,2024-03-18T11:18:56.6247572
BHE180324006 ,CHAMPION Mens Graphic Zip Hoodie Sweater Large Red Cotton ,Champion,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Hoodies & Sweats,155183,,,,,1,L,Large,L,,Missing hood string.,29.95,NO,,Graphic,Zip Hoodie Sweater,,Full Zip,Hooded,Pockets,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-11-19-45-0176.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-11-20-06-0177.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-11-20-21-0178.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-11-20-41-0179.jpeg,,,,,,,Logo,,,,,Red,,,Cotton,Graphic Zip Hoodie Sweater,Zip,Regular,Polyester,Jersey,Round Neck,Long Sleeve,21,21,,,26,,,,,,,,,,,2024-03-18T11:21:51.4454898
BHE180324007 ,CARRERA Mens Shirt Large Green Cotton ,Carrera,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shirts,57990,,,,,1,L,Large,L,,,22.95,NO,,,Shirt,,Cuffed,Collared,Pockets,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-11-24-26-0181.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-11-24-38-0182.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-11-24-52-0183.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-11-27-36-0184.jpeg,,,,,,,Logo,,,,,Green,,,Cotton,Shirt,Button,Regular,,Woven,Collared,Long Sleeve,23,19,,,30,,,,,,,,,,,2024-03-18T11:29:11.2809957
BHE180324008 ,THE NORTH FACE Mens Graphic Hoodie Jumper Small Black Cotton ,The North Face,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Hoodies & Sweats,155183,,,,,1,S,Small,N/S,,Faded color all over.,29.95,NO,,Graphic,Hoodie Jumper,,Hooded,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-11-29-57-0186.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-11-30-27-0187.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-11-30-42-0188.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-11-30-59-0189.jpeg,,,,,,,Logo,,,,,Black,,,Cotton,Graphic Hoodie Jumper,Pullover,Regular,Polyester,Jersey,Round Neck,Long Sleeve,19,20,,,25,,,,,,,,,,,2024-03-18T11:40:56.1721241
BHE180324009 ,ASICS Mens Graphic Polo Neck Sweatshirt Jumper Large Grey Colourblock ,Asics,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Hoodies & Sweats,155183,,,,,1,L,Large,L,,,32.95,NO,Graphic,Polo Neck,Sweatshirt Jumper,,Comfort,Collared,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-11-44-39-0191.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-11-44-51-0192.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-11-46-15-0193.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-11-47-00-0194.jpeg,,,,,,,Logo,,,,,Grey,,Colourblock,Cotton,Graphic Polo Neck Sweatshirt Jumper,Pullover,Regular,Polyester,Jersey,Collared,Long Sleeve,23,23,,,29,,,,,,,,,,,2024-03-18T11:47:53.1261817
BHE180324010 ,SERGIO TACCHINI Womens Graphic T-Shirt Top XL Black Cotton ,Sergio Tacchini,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,T-Shirts,53159,,,,,1,XL,XL,xl,,,19.95,NO,,,Graphic T-Shirt Top,,Collarless,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-11-48-37-0196.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-11-50-27-0197.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-11-50-44-0198.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-11-50-56-0199.jpeg,,,,,,,Logo,,,,,Black,,,Cotton,Graphic T-Shirt Top,Pullover,Regular,,Jersey,Round Neck,Short Sleeve,21,,,,27,,,,,,,,,,,2024-03-18T11:52:02.2344152
BHE180324011 ,ELLESSE Mens Polo Shirt IT 48 Medium Navy Blue Cotton ,Ellesse,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Polo Shirts,185101,,,,,1,M,Medium,it 48 ,navy,,19.95,NO,,,Polo Shirt,,Collared,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-11-57-41-0201.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-11-58-12-0202.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-11-58-31-0203.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-11-58-54-0204.jpeg,,,,,,,Logo,,,,,Navy Blue,,,Cotton,Polo Shirt,Pullover,Regular,,Jersey,Collared,Short Sleeve,21,,,,26,,,,,,,,,,,2024-03-18T12:35:34.8457902
BHE180324012 ,POLO RALPH LAUREN Mens V-Neck Jumper Sweater XL Red Cotton ,Polo Ralph Lauren,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jumpers & Cardigans,11484,,,,,1,XL,XL,xl ,,,39.95,NO,,,V-Neck Jumper Sweater,,Bodywarmer,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-12-36-55-0206.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-12-37-20-0207.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-12-37-35-0208.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-12-37-51-0209.jpeg,,,,,,,Logo,,,,,Red,,,Cotton,V-Neck Jumper Sweater,Pullover,Slim,,Knit,V-Neck,Long Sleeve,23,22,,,26,,,,,,,,,,,2024-03-18T12:38:31.6052644
BHE180324013 ,VINTAGE Mens Abstract Pattern Roll Neck Top Long Sleeve Medium Purple ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,T-Shirts,15687,,,,,1,M,Medium,N/A,,,22.95,NO,Abstract Pattern,Roll Neck,Top Long Sleeve,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-12-39-11-0211.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-12-39-27-0212.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-12-39-41-0213.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-12-39-54-0214.jpeg,,,,,,,,,,,,Purple,,,,Abstract Pattern Roll Neck Top Long Sleeve,Pullover,Regular,,Microfibre,High Neck,Long Sleeve,22,19,,,29,,,,,,,,,,,2024-03-18T12:40:40.8414503
BHE180324014 ,CHAMPION Mens Graphic Hoodie Jumper Large Navy Blue Cotton ,Champion,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Hoodies & Sweats,155183,,,,,1,L,Large,L,navy,,29.95,NO,,Graphic,Hoodie Jumper,,Hooded,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-12-41-24-0216.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-12-41-47-0217.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-12-41-59-0218.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-12-42-14-0219.jpeg,,,,,,,Logo,,,,,Navy Blue,,,Cotton,Graphic Hoodie Jumper,Pullover,Regular,Polyester,Jersey,Round Neck,Long Sleeve,23,20,,,26,,,,,,,,,,,2024-03-18T12:42:58.3160634
BHE180324015 ,FRED PERRY Mens Crew Neck Jumper Sweater Small Blue Cotton ,Fred Perry,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jumpers & Cardigans,11484,,,,,1,S,Small,s,,,39.95,NO,,,Crew Neck Jumper Sweater,,Bodywarmer,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-12-45-24-0221.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-12-45-41-0222.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-12-45-58-0223.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-12-46-12-0224.jpeg,,,,,,,Logo,,,,,Blue,,,Cotton,Crew Neck Jumper Sweater,Pullover,Regular,,Jersey,Crew Neck,Long Sleeve,21,19,,,24,,,,,,,,,,,2024-03-18T12:47:20.2943639
BHE180324016 ,"LEVI'S Mens Shirt Medium Navy Blue Check Cotton ","Levi's",Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shirts,57990,,,,,1,M,Medium,m,navy,,22.95,NO,,,Shirt,,Cuffed,Collared,Pockets,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-12-48-20-0226.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-12-48-37-0227.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-12-48-58-0228.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-12-49-11-0229.jpeg,,,,,,,Logo,,,,,Navy Blue,,Check,Cotton,Shirt,Snap,Regular,,Woven,Collared,Long Sleeve,21,19,,,29,,,,,,,,,,,2024-03-18T12:50:02.4075316
BHE180324017 ,VINTAGE Mens Flannel Shirt Large Brown Check Cotton ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shirts,57990,,,,,1,L,Large,N/A,,,19.95,NO,,,Flannel Shirt,,Pockets,Cuffed,Collared,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-12-51-00-0231.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-12-51-17-0232.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-12-51-58-0233.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-12-52-11-0234.jpeg,,,,,,,,,,,,Brown,,Check,Cotton,Flannel Shirt,Button,Regular,,Flannel,Collared,Long Sleeve,23,20,,,30,,,,,,,,,,,2024-03-18T12:53:14.7109265
BHE180324018 ,KAPPA Mens Graphic Tracksuit Top Jacket Medium Green Polyester ,Kappa,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Jackets,185702,,,,,1,M,Medium,m ,,,32.95,NO,,Graphic,Tracksuit Top Jacket,,Full Zip,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-12-56-34-0236.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-12-56-52-0237.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-12-57-36-0238.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_18-03-2024/Studio 16 18-03-2024-12-57-55-0239.jpeg,,,,,,,Logo,,,,,Green,,,Polyester,Graphic Tracksuit Top Jacket,Zip,Regular,,Microfibre,High Neck,Long Sleeve,21,20,,,25,,,,,,,,,,,2024-03-18T12:58:31.6271181
