sku,title,brand,condition,gender,category,ebay Category,ebay Category Code,consignmentId,upc,rrp,buyItNowPrice,quantity,size,title Size,description Label,notes,tags,additional Condition Remark,price,label size different from the mesaurment and fit,featureType,fabric Fit Type,item Type,style,feature1,feature2,feature3,feature4,feature5,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,accent1,accent2,accent3,accent4,accent5,colour,model,pattern,material,type,closure,fit,other Material,fabric Type,neckline,sleeve Length,armpit to armpit (inches),armpit to cuff (inches),chest Size ,circumference (inches),collar to hem (inches),eu Shoe Size,heel Height (inches),height (inches),length (inches),rise (inches),sole Length,uk Shoe Size,us Shoe Size,waist (inches),width (inches),createdAt
BAG110324008 ,SUPERDRY Mens Graphic Hoodie Jumper Small Grey Cotton ,Superdry,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Hoodies & Sweats,155183,,,,,1,S,Small,s,grey,,,19.95,NO,,Graphic,Hoodie Jumper,,Hooded,Pockets,Comfort,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-21-33-0113.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-22-09-0114.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-22-21-0115.jpeg,,,,,,,,Logo,,,,,Grey,,,Cotton,Graphic Hoodie Jumper,Pullover,Regular,Polyester,Jersey,Round Neck,Long Sleeve,19,19,,,23,,,,,,,,,,,2024-03-11T09:22:50.7046185
BAG110324009 ,MOUNTAIN WAREHOUSE Mens Roll Neck Top Long Sleeve Medium Brown Cotton ,Mountain Warehouse,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,T-Shirts,15687,,,,,1,M,Medium,m,grey,,,14.95,NO,,Roll Neck,Top Long Sleeve,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-23-46-0117.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-25-15-0118.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-25-49-0119.jpeg,,,,,,,,Logo,,,,,Brown,,,Cotton,Roll Neck Top Long Sleeve,Pullover,Regular,,Jersey,Roll Neck,Long Sleeve,22,22,,,23,,,,,,,,,,,2024-03-11T09:27:24.1592227
BAG110324010 ,NIKE Mens T-Shirt Top XS Black Cotton ,Nike,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,T-Shirts,15687,,,,,1,XS,XS,xs,black,,,14.95,NO,,,T-Shirt Top,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-28-23-0121.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-30-40-0122.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-31-01-0123.jpeg,,,,,,,,Logo,,,,,Black,,,Cotton,T-Shirt Top,Pullover,Regular,,Jersey,Round Neck,Short Sleeve,18,,,,26,,,,,,,,,,,2024-03-11T09:31:34.6480277
BAK110324001 ,JOULES Mens Graphic T-Shirt Top Medium Green Cotton ,Joules,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,T-Shirts,15687,,,,,1,M,Medium,m,green,,,16.95,NO,,,Graphic T-Shirt Top,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-33-20-0125.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-33-55-0126.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-34-25-0127.jpeg,,,,,,,,Logo,,,,,Green,,,Cotton,Graphic T-Shirt Top,Pullover,Regular,,Jersey,Round Neck,Short Sleeve,21,,,,29,,,,,,,,,,,2024-03-11T09:35:39.4045851
BAK110324002 ,NIKE Mens Graphic T-Shirt Top XS Black Cotton ,Nike,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,T-Shirts,15687,,,,,1,XS,XS,xs,black,,Marks under the armpits.,13.95,NO,,,Graphic T-Shirt Top,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-36-51-0129.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-36-59-0130.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-37-22-0131.jpeg,,,,,,,,Logo,,,,,Black,,,Cotton,Graphic T-Shirt Top,Pullover,Regular,,Jersey,Round Neck,Short Sleeve,17,,,,24,,,,,,,,,,,2024-03-11T09:37:44.8495615
BAK110324003 ,LOTTO Mens T-Shirt Top XL Yellow Striped Polyester ,Lotto,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,T-Shirts,15687,,,,,1,XL,XL,xl,yellow,,,14.95,NO,,,T-Shirt Top,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-38-22-0133.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-38-46-0134.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-38-56-0135.jpeg,,,,,,,,Logo,,,,,Yellow,,Striped,Polyester,T-Shirt Top,Pullover,Regular,,Microfibre,V-Neck,Short Sleeve,25,,,,28,,,,,,,,,,,2024-03-11T09:39:23.4757789
BAK110324004 ,TOMMY HILFIGER Mens Graphic T-Shirt Top XL Navy Blue Colourblock ,Tommy Hilfiger,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,T-Shirts,15687,,,,,1,XL,XL,xl,navy,,,19.95,NO,,,Graphic T-Shirt Top,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-40-01-0137.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-40-29-0138.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-40-39-0139.jpeg,,,,,,,,Logo,,,,,Navy Blue,,Colourblock,,Graphic T-Shirt Top,Pullover,Regular,,Jersey,Round Neck,Short Sleeve,25,,,,26,,,,,,,,,,,2024-03-11T09:41:14.0850163
BAK110324005 ,KAPPA Mens Long Sleeve Polo Shirt Small Burgundy Striped Cotton ,Kappa,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Polo Shirts,185101,,,,,1,S,Small,s,burgundy,,,14.95,NO,,Long Sleeve,Polo Shirt,,Collared,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-43-06-0141.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-43-27-0142.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-43-38-0143.jpeg,,,,,,,,Medallion,Logo,,,,Burgundy,,Striped,Cotton,Long Sleeve Polo Shirt,Pullover,Regular,,Jersey,Collared,Long Sleeve,18,20,,,24,,,,,,,,,,,2024-03-11T09:44:22.7096176
BAK110324006 ,UNDER ARMOUR Boys Iron Man Graphic T-Shirt Top 10-11 Years Large Maroon ,Under Armour,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Boys,Clothing,"T-Shirts, Tops & Shirts",260966,,,,,1,10-11 Years,10-11 Years,L,,,,14.95,NO,,,Graphic T-Shirt Top,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-45-28-0145.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-45-36-0146.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-45-46-0147.jpeg,,,,,,,,Logo,,,,,Maroon,Iron Man,Colourblock,Polyester,Graphic T-Shirt Top,Pullover,Regular,,Microfibre,Round Neck,Short Sleeve,17,,,,26,,,,,,,,,,,2024-03-11T09:46:09.7034025
BAK110324007 ,LACOSTE Mens Polo Shirt Size 6 XL Blue Cotton ,Lacoste,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Polo Shirts,185101,,,,,1,XL,XL,6,blue,,,22.51,NO,,,Polo Shirt,,Collared,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-46-51-0149.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-47-20-0150.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-47-31-0151.jpeg,,,,,,,,Logo,,,,,Blue,,,Cotton,Polo Shirt,Pullover,Regular,,Jersey,Collared,Short Sleeve,26,,,,29,,,,,,,,,,,2024-03-11T09:47:53.1002714
BAK110324008 .,MURPHY & NYE Mens Polo Shirt XL Navy Blue Cotton ,Murphy & Nye,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Polo Shirts,185101,,,,,1,XL,XL,xl,navy,,,17.95,NO,,,Polo Shirt,,Collared,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-48-54-0153.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-49-18-0154.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-49-32-0155.jpeg,,,,,,,,Logo,,,,,Navy Blue,,,Cotton,Polo Shirt,Pullover,Regular,,Jersey,Collared,Short Sleeve,26,,,,29,,,,,,,,,,,2024-03-11T09:50:06.4293501
BAK110324009 ,LOTTO Mens T-Shirt Top Medium Yellow Cotton ,Lotto,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,T-Shirts,15687,,,,,1,M,Medium,m,yellow,,Faded colour.,13.95,NO,,,T-Shirt Top,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-50-41-0157.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-51-02-0158.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-51-11-0159.jpeg,,,,,,,,Logo,,,,,Yellow,,,Cotton,T-Shirt Top,Pullover,Regular,,Jersey,Round Neck,Short Sleeve,21,,,,24,,,,,,,,,,,2024-03-11T09:51:40.319472
BAK110324010 ,GUESS Mens Polo Shirt Small Maroon Striped ,Guess,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Polo Shirts,185101,,,,,1,S,Small,s,red,,Faded colour.,14.95,NO,,,Polo Shirt,,Pockets,Collared,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-52-48-0161.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-53-17-0162.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-53-34-0163.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-53-51-0164.jpeg,,,,,,,Logo,,,,,Maroon,,Striped,,Polo Shirt,Pullover,Regular,,Jersey,Collared,Short Sleeve,19,,,,27,,,,,,,,,,,2024-03-11T09:54:20.9142426
BAK110324011 ,KAPPA Mens Polo Shirt Small Blue Cotton ,Kappa,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Polo Shirts,185101,,,,,1,S,Small,s,blue,,Small marks all over.,13.95,NO,,,Polo Shirt,,Collared,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-55-34-0166.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-56-25-0167.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-09-57-07-0168.jpeg,,,,,,,,Embroidered,Logo,,,,Blue,,,Cotton,Polo Shirt,Pullover,Regular,,Jersey,Collared,Short Sleeve,20,,,,26,,,,,,,,,,,2024-03-11T09:58:43.4734513
BAK110324012 ,ADIDAS Mens T-Shirt Top Small Yellow Cotton ,Adidas,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,T-Shirts,15687,,,,,1,S,Small,s,yellow,,,14.95,NO,,,T-Shirt Top,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-00-15-0170.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-00-42-0171.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-00-52-0172.jpeg,,,,,,,,Logo,,,,,Yellow,,,Cotton,T-Shirt Top,Pullover,Regular,,Jersey,Round Neck,Short Sleeve,18,,,,26,,,,,,,,,,,2024-03-11T10:01:11.123262
BAK110324013 ,"LEVI'S Mens Graphic T-Shirt Top XL Navy Blue Cotton ","Levi's",Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,T-Shirts,15687,,,,,1,XL,XL,xl,navy,,Faded colour.,18.29,NO,,,Graphic T-Shirt Top,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-19-39-0174.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-20-17-0175.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-20-29-0176.jpeg,,,,,,,,Logo,,,,,Navy Blue,,,Cotton,Graphic T-Shirt Top,Pullover,Regular,,Jersey,Round Neck,Short Sleeve,25,,,,28,,,,,,,,,,,2024-03-11T10:21:12.7362853
BAK110324014 ,GUESS Mens Graphic Top Long Sleeve Small Black Cotton ,Guess,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,T-Shirts,15687,,,,,1,S,Small,s,black,,,19.95,NO,,,Graphic Top Long Sleeve,,Comfort,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-22-30-0178.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-23-04-0179.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-23-33-0180.jpeg,,,,,,,,Logo,,,,,Black,,,Cotton,Graphic Top Long Sleeve,Pullover,Regular,,Jersey,Round Neck,Long Sleeve,20,21,,,26,,,,,,,,,,,2024-03-11T10:24:27.038741
BAK110324015 ,FILA Mens Polo Shirt IT 50 Medium Blue Cotton ,Fila,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Polo Shirts,185101,,,,,1,M,Medium,42 m,blue,,Small marks ont he lower fabric on the front.,14.95,NO,,,Polo Shirt,,Collared,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-25-23-0182.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-26-12-0183.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-26-22-0184.jpeg,,,,,,,,Embroidered,Logo,,,,Blue,,,Cotton,Polo Shirt,Pullover,Regular,,Jersey,Collared,Short Sleeve,22,,,,31,,,,,,,,,,,2024-03-11T10:26:48.5852841
BBK110324001 ,KAPPA Mens Polo Shirt Small Grey Cotton ,Kappa,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Polo Shirts,185101,,,,,1,S,Small,s,grey,,Ripped under the armpit.,14.95,NO,,,Polo Shirt,,Collared,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-28-02-0186.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-28-43-0187.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-28-54-0188.jpeg,,,,,,,,Logo,,,,,Grey,,,Cotton,Polo Shirt,Pullover,Regular,,Jersey,Collared,Short Sleeve,20,,,,26,,,,,,,,,,,2024-03-11T10:29:22.485121
BBK110324002 ,ADIDAS Mens Tracksuit Trousers Joggers XL Grey Cotton ,Adidas,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Bottoms,260956,,,,,1,XL,XL,XL,grey,,,19.95,NO,,,Tracksuit Trousers Joggers,,Adjustable Waist,Pockets,Comfort,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-30-14-0190.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-31-10-0191.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-31-26-0192.jpeg,,,,,,,,Logo,,,,,Grey,,,Cotton,Tracksuit Trousers Joggers,Drawstring,Regular,Polyester,Jersey,,,,,,,,,,,26,10,,,,38,,2024-03-11T10:32:06.0449956
BBK110324003 ,HENRY I SIEGEL H.I.S Mens Tapered Casual Trousers W38 L29 Beige Cotton ,Henry I Siegel H.I.S,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Trousers,57989,,,,,1,48,Size 48," - Recommended sizing differs from the label size. , w 48 L29",j z beige,,Small marks on the front leg on the lower fabric. Reworked in waist.,17.95,YES,,Tapered,Casual Trousers,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-33-16-0194.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-33-49-0195.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-34-27-0196.jpeg,,,,,,,,Logo,,,,,Beige,,,Cotton,Tapered Casual Trousers,Zip,Regular,,Woven,,,,,,,,,,,29,11,,,,38,,2024-03-11T10:36:51.2804335
BBK110324004 ,ADIDAS Mens Tracksuit Trousers Joggers Large Navy Blue Cotton ,Adidas,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Bottoms,260956,,,,,1,L,Large,L,navy,,Bobbling fabric.,19.03,NO,,,Tracksuit Trousers Joggers,,Comfort,Pockets,Adjustable Waist,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-37-42-0198.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-38-23-0199.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-38-48-0200.jpeg,,,,,,,,Embroidered,Logo,,,,Navy Blue,,,Cotton,Tracksuit Trousers Joggers,Drawstring,Regular,Polyester,Jersey,,,,,,,,,,,27,10,,,,36,,2024-03-11T10:39:32.8015778
BBK110324005 ,FAT FACE Mens Chino Shorts W30 Medium Maroon Cotton ,Fat Face,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shorts,15689,,,,,1,30,Size 30,30,,,,16.95,NO,,,Chino Shorts,,Stretch,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-40-18-0202.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-40-43-0203.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-40-54-0204.jpeg,,,,,,,,Logo,,,,,Maroon,,,Cotton,Chino Shorts,Zip,Regular,Elastane,Woven,,,,,,,,,,,10,9,,,,30,,2024-03-11T10:41:46.4490559
BBK110324006 ,FAT FACE Mens Bootcut Jeans W34 L34 Navy Blue Cotton ,Fat Face,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jeans,11483,,,,,1,34,Size 34,34,j z navy,,,19.95,NO,,,Bootcut Jeans,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-43-03-0206.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-43-38-0207.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-43-50-0208.jpeg,,,,,,,,Logo,,,,,Navy Blue,,,Cotton,Bootcut Jeans,Zip,Regular,,Denim,,,,,,,,,,,34,9,,,,34,,2024-03-11T10:44:21.2447608
BBK110324007 ,ADIDAS Mens Tracksuit Trousers Joggers Small Grey Cotton ,Adidas,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Bottoms,260956,,,,,1,S,Small,N/A,grey,,,19.95,NO,,,Tracksuit Trousers Joggers,,Comfort,Pockets,Elastic Waist,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-45-38-0210.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-45-54-0211.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-46-15-0212.jpeg,,,,,,,,Logo,,,,,Grey,,,Cotton,Tracksuit Trousers Joggers,Pull On,Regular,Polyester,Jersey,,,,,,,,,,,30,10,,,,29,,2024-03-11T10:47:01.8042265
BBK110324008 ,ADIDAS Mens Tracksuit Trousers Joggers Small Grey Cotton ,Adidas,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Bottoms,260956,,,,,1,S,Small,s,grey,,,19.95,NO,,,Tracksuit Trousers Joggers,,Comfort,Pockets,Adjustable Waist,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-47-51-0214.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-48-27-0215.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-48-42-0216.jpeg,,,,,,,,Logo,,,,,Grey,,,Cotton,Tracksuit Trousers Joggers,Drawstring,Regular,Polyester,Jersey,,,,,,,,,,,29,9,,,,29,,2024-03-11T10:49:16.712835
BBK110324009 ,ADIDAS Mens Tracksuit Trousers Joggers Large Black Cotton ,Adidas,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Bottoms,260956,,,,,1,L,Large,L,black,,Small marks on the front leg.,19.03,NO,,,Tracksuit Trousers Joggers,,Comfort,Pockets,Adjustable Waist,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-50-36-0218.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-51-24-0219.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-51-45-0220.jpeg,,,,,,,,Logo,,,,,Black,,,Cotton,Tracksuit Trousers Joggers,Drawstring,Regular,Polyester,Microfibre,,,,,,,,,,,32,10,,,,34,,2024-03-11T10:52:32.3081823
BBK110324010 ,NIKE Mens Tracksuit Trousers Joggers Large Grey Cotton ,Nike,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Bottoms,260956,,,,,1,L,Large,L,grey,,,19.95,NO,,,Tracksuit Trousers Joggers,,Adjustable Waist,Comfort,Pockets,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-53-21-0222.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-53-51-0223.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-54-03-0224.jpeg,,,,,,,,Embroidered,Logo,,,,Grey,,,Cotton,Tracksuit Trousers Joggers,Drawstring,Regular,Polyester,Jersey,,,,,,,,,,,28,11,,,,34,,2024-03-11T10:54:45.3208775
BBW110324001 ,NIKE Mens Tracksuit Trousers Joggers Small Grey Camouflage Cotton ,Nike,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Bottoms,260956,,,,,1,S,Small,s,grey,,,19.95,NO,,,Tracksuit Trousers Joggers,,Comfort,Pockets,Adjustable Waist,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-55-47-0226.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-56-14-0227.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 17_11-03-2024/Studio 17 11-03-2024-10-56-25-0228.jpeg,,,,,,,,Logo,,,,,Grey,,Camouflage,Cotton,Tracksuit Trousers Joggers,Drawstring,Regular,Polyester,Jersey,,,,,,,,,,,28,8,,,,28,,2024-03-11T10:57:06.9475921
