sku,title,brand,condition,gender,category,ebay Category,ebay Category Code,consignmentId,upc,rrp,buyItNowPrice,quantity,size,title Size,description Label,notes,additional Condition Remark,price,label size different from the mesaurment and fit,featureType,fabric Fit Type,item Type,style,feature1,feature2,feature3,feature4,feature5,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,accent1,accent2,accent3,accent4,accent5,colour,model,pattern,material,type,closure,fit,other Material,fabric Type,neckline,sleeve Length,armpit to armpit (inches),armpit to cuff (inches),chest Size ,circumference (inches),collar to hem (inches),eu Shoe Size,heel Height (inches),height (inches),length (inches),rise (inches),sole Length,uk Shoe Size,us Shoe Size,waist (inches),width (inches),createdAt
BJW250324096 ,CHAMPION Mens Oklahoma Graphic Hoodie Jumper Medium Grey Cotton ,Champion,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Hoodies & Sweats,155183,,,,,1,M,Medium,m,,Marks on the left sleeve.,29.95,NO,,Graphic,Hoodie Jumper,,Hooded,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-06-51-0051.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-06-51-0051_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-06-51-0051_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-07-12-0052.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-07-12-0052_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-07-12-0052_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-07-21-0053.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-07-33-0054.jpeg,,,Logo,,,,,Grey,Oklahoma,,Cotton,Graphic Hoodie Jumper,Pullover,Regular,Polyester,Jersey,Round Neck,Long Sleeve,22,20,,,25,,,,,,,,,,,2024-03-26T09:08:18.4885533
BJW250324097 ,"LEVI'S Mens Graphic Hoodie Jumper Medium Black Cotton ","Levi's",Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Hoodies & Sweats,155183,,,,,1,M,Medium,m,,,34.95,NO,,Graphic,Hoodie Jumper,,Pockets,Hooded,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-08-52-0056.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-08-52-0056_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-08-52-0056_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-09-14-0057.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-09-14-0057_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-09-14-0057_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-09-24-0058.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-09-36-0059.jpeg,,,Logo,,,,,Black,,,Cotton,Graphic Hoodie Jumper,Pullover,Regular,Polyester,Jersey,Round Neck,Long Sleeve,23,19,,,26,,,,,,,,,,,2024-03-26T09:12:46.002776
BJW250324098 ,CHAMPION Mens Graphic Hoodie Jumper Small Red Cotton ,Champion,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Hoodies & Sweats,155183,,,,,1,S,Small,s ,,,29.95,NO,,Graphic,Hoodie Jumper,,Hooded,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-13-17-0061.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-13-17-0061_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-13-17-0061_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-13-32-0062.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-13-32-0062_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-13-32-0062_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-13-45-0063.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-14-02-0064.jpeg,,,Logo,,,,,Red,,,Cotton,Graphic Hoodie Jumper,Pullover,Regular,Polyester,Jersey,Round Neck,Long Sleeve,20,23,,,24,,,,,,,,,,,2024-03-26T09:16:45.3171218
BJW250324099 ,CHAMPION Mens Graphic Zip Hoodie Sweater Small Navy Blue Cotton ,Champion,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Hoodies & Sweats,155183,,,,,1,S,Small,s,navy ,Light marks.,32.95,NO,,Graphic,Zip Hoodie Sweater,,Hooded,Full Zip,Pockets,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-17-27-0066.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-17-27-0066_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-17-27-0066_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-17-42-0067.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-17-42-0067_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-17-42-0067_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-17-53-0068.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-18-11-0069.jpeg,,,Logo,,,,,Navy Blue,,,Cotton,Graphic Zip Hoodie Sweater,Zip,Regular,Polyester,Jersey,Round Neck,Long Sleeve,21,19,,,24,,,,,,,,,,,2024-03-26T09:18:55.3380345
BJW250324100 ,BENETTON Mens Slim Cargo Trousers W36 L32 Navy Blue Cotton ,Benetton,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Trousers,57989,,,,,1,36,Size 36,N/A,"navy ,z,t ",,29.95,NO,,Slim,Cargo Trousers,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-21-32-0071.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-21-32-0071_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-21-32-0071_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-22-07-0072.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-22-07-0072_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-22-07-0072_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-22-19-0073.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-22-30-0074.jpeg,,,,,,,,Navy Blue,,,Cotton,Slim Cargo Trousers,Zip,Regular,Elastane,Woven,,,,,,,,,,,32,8,,,,36,,2024-03-26T09:23:44.015925
BEV260324001 ,VINTAGE Mens Cargo Shorts IT 48 Medium W32 Khaki Cotton ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shorts,15689,,,,,1,M,Medium,48 ,z ,,19.95,NO,,,Cargo Shorts,,Comfort,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-26-05-0076.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-26-13-0077.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-26-22-0078.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-26-32-0079.jpeg,,,,,,,Logo,,,,,Khaki,,,Cotton,Cargo Shorts,Zip,Regular,,Woven,,,,,,,,,,,9,10,,,,32,,2024-03-26T09:27:21.8395961
BEV260324002 ,FILA Mens Tracksuit Trousers Joggers IT 50 Large Blue Nylon ,Fila,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Bottoms,260956,,,,,1,L,Large,it 50 ,,,22.95,NO,,,Tracksuit Trousers Joggers,,Adjustable Waist,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-27-57-0081.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-28-11-0082.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-28-26-0083.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-28-45-0084.jpeg,,,,,,,Logo,,,,,Blue,,,Nylon,Tracksuit Trousers Joggers,Drawstring,Regular,,Microfibre,,,,,,,,,,,30,10,,,,36,,2024-03-26T09:29:31.9947523
BEV260324003 ,VINTAGE Mens Straight Cargo Trousers W36 L27 Khaki ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Trousers,57989,,,,,1,36,Size 36,N/A,"khaki ,z ,t ",,22.95,NO,,Straight,Cargo Trousers,,Zipped Pockets,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-30-14-0086.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-30-28-0087.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-30-41-0088.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-30-54-0089.jpeg,,,,,,,,,,,,Khaki,,,,Straight Cargo Trousers,Zip,Regular,,Woven,,,,,,,,,,,27,10,,,,36,,2024-03-26T09:31:36.3718751
BEV260324004 ,CARHARTT Mens Straight Jeans W30 L32 Khaki Cotton ,Carhartt,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jeans,11483,,,,,1,30,Size 30,30x32 ,"b,j khaki ",,24.95,NO,,,Straight Jeans,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-37-09-0091.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-37-36-0092.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-37-46-0093.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-38-14-0094.jpeg,,,,,,,Logo,,,,,Khaki,,,Cotton,Straight Jeans,Button,Regular,,Denim,,,,,,,,,,,32,9,,,,30,,2024-03-26T09:39:09.0224841
BEV260324005 ,CHAMPION Mens Tracksuit Trousers Joggers Large Grey Cotton ,Champion,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Bottoms,260956,,,,,1,L,Large,N/A,,,24.95,NO,,,Tracksuit Trousers Joggers,,Elastic Waist,Adjustable,Pockets,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-39-38-0096.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-39-50-0097.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-40-00-0098.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-40-16-0099.jpeg,,,,,,,Logo,,,,,Grey,,,Cotton,Tracksuit Trousers Joggers,Drawstring,Relaxed,Polyester,Jersey,,,,,,,,,,,30,13,,,,34,,2024-03-26T09:42:09.4494708
BEV260324006 ,PUMA Mens Graphic Tracksuit Trousers Large Black Colourblock Polyester ,Puma,Fair Used Condition: the item has been frequently worn and may have numerous flaws,Mens,Clothing,Activewear Bottoms,260956,,,,,1,L,Large,L,d ,Ripped and marks on the left knee.,18.95,NO,,Graphic,Tracksuit Trousers,,Elastic Waist,Adjustable,Pockets,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-43-28-0101.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-44-19-0102.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-44-40-0103.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-45-01-0104.jpeg,,,,,,,Logo,,,,,Black,,Colourblock,Polyester,Graphic Tracksuit Trousers,Drawstring,Regular,,Microfibre,,,,,,,,,,,31,12,,,,36,,2024-03-26T09:46:58.4851248
BEV260324007 ,WAMPUM Mens Straight Jeans W34 L27 Blue Cotton ,Wampum,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jeans,11483,,,,,1,34,Size 34,w34 l33 ,"b,j ",Reworked length.,22.95,YES,,,Straight Jeans,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-49-02-0106.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-49-13-0107.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-49-31-0108.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-49-47-0109.jpeg,,,,,,,Logo,,,,,Blue,,,Cotton,Straight Jeans,Button,Regular,,Denim,,,,,,,,,,,27,11,,,,34,,2024-03-26T09:50:50.4997843
BEV260324008 ,VINTAGE Mens Graphic Polo Neck Sweatshirt Jumper XL Blue Colourblock ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Hoodies & Sweats,155183,,,,,1,XL,XL,N/A,,,29.95,NO,Graphic,Polo Neck,Sweatshirt Jumper,,Collared,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-51-19-0111.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-51-36-0112.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-51-46-0113.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-52-02-0114.jpeg,,,,,,,,,,,,Blue,,Colourblock,,Graphic Polo Neck Sweatshirt Jumper,Pullover,Regular,,Jersey,Collared,Long Sleeve,25,21,,,26,,,,,,,,,,,2024-03-26T09:52:50.9823931
BEV260324009 ,THE NORTH FACE Mens Fleece Jacket UK 40 Large Black Polyester ,The North Face,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Coats & Jackets,57988,,,,,1,L,Large,N/A,,,29.95,NO,,,Fleece Jacket,,Full Zip,Bodywarmer,Pockets,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-53-22-0116.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-53-39-0117.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-53-53-0118.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-54-08-0119.jpeg,,,,,,,Logo,,,,,Black,,,Polyester,Fleece Jacket,Zip,Regular,,Fleece,High Neck,Long Sleeve,23,22,40,,28,,,,,,,,,,,2024-03-26T09:55:08.6644545
BEV260324010 ,LACOSTE Mens Long Sleeve Polo Shirt Size 6 XL Blue Cotton ,Lacoste,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Polo Shirts,185101,,,,,1,XL,XL,6,,,27.95,NO,,Long Sleeve,Polo Shirt,,Collared,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-55-48-0121.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-55-58-0122.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-56-10-0123.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-09-56-30-0124.jpeg,,,,,,,Logo,,,,,Blue,,,Cotton,Long Sleeve Polo Shirt,Pullover,Regular,,Jersey,Collared,Long Sleeve,24,21,,,28,,,,,,,,,,,2024-03-26T09:57:09.317923
AIA260324001 ,UNIFORM Womens Straight Jeans W28 Medium Blue Cotton ,Uniform,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Jeans,11554,,,,,1,28,Size 28,32``,"b,j ",Reworked waist.,22.95,YES,,,Straight Jeans,,Pockets,,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-10-20-36-0126.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-10-20-50-0127.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-10-21-04-0128.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-10-21-21-0129.jpeg,,,,,,,Logo,,,,,Blue,,,Cotton,Straight Jeans,Button,Regular,,Denim,,,,,,,,,,,27,10,,,,28,,2024-03-26T10:22:36.7936569
AIA260324002 ,ASICS Mens 2 Piece Set Small Grey Colourblock Cotton Sports ,Asics,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Suits & Tailoring,3001,,,,,1,S,Small,s,,,49.95,NO,,,2 Piece Set,Sports,Elastic Waist,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-10-23-18-0131.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-10-23-31-0132.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-10-23-45-0133.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-10-23-55-0134.jpeg,,,,,,,Logo,,,,,Grey,,Colourblock,Cotton,2 Piece Set,Pullover,Regular,Acrylic,Jersey,V-Neck,Short Sleeve,18,,,,26,,,,4,10,,,,28,,2024-03-26T10:25:10.8711858
AIA260324003 ,POLO RALPH LAUREN Mens Zip Neck Jumper Sweater Small Grey Wool ,Polo Ralph Lauren,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jumpers & Cardigans,11484,,,,,1,S,Small,s,,,39.95,NO,,,Zip Neck Jumper Sweater,,Bodywarmer,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-10-26-02-0136.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-10-26-18-0137.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-10-26-33-0138.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-10-26-47-0139.jpeg,,,,,,,Logo,,,,,Grey,,,Wool,Zip Neck Jumper Sweater,Pullover,Regular,,Jersey,High Neck,Long Sleeve,20,17,,,22,,,,,,,,,,,2024-03-26T10:27:37.2424343
AIA260324004 ,VINTAGE Mens Hawaiian Short Sleeve Shirt XL Multicoloured Floral Viscose ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shirts,57990,,,,,1,XL,XL,xl,,,22.95,NO,Hawaiian,Short Sleeve,Shirt,,Collared,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-10-28-34-0141.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-10-28-46-0142.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-10-28-59-0143.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-10-29-12-0144.jpeg,,,,,,,,,,,,Multicoloured,,Floral,Viscose,Hawaiian Short Sleeve Shirt,Button,Regular,,Rayon,Collared,Short Sleeve,26,,,,28,,,,,,,,,,,2024-03-26T10:30:05.070087
AIA260324005 ,FILA Mens Fleece Jacket UK 44 2XL Black Polyester ,Fila,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Coats & Jackets,57988,,,,,1,2XL,2XL,2xl,,,29.95,NO,,,Fleece Jacket,,Bodywarmer,Full Zip,Pockets,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-10-30-32-0146.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-10-30-53-0147.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-10-31-09-0148.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-10-31-24-0149.jpeg,,,,,,,Logo,,,,,Black,,,Polyester,Fleece Jacket,Zip,Regular,,Fleece,High Neck,Long Sleeve,26,22,44,,29,,,,,,,,,,,2024-03-26T10:32:25.4147671
AIA260324006 ,JOCKEY Mens Cardigan Sweater IT 42 Large Maroon Fair Isle Merino Wool ,Jockey,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jumpers & Cardigans,11484,,,,,1,L,Large,L 52 ,,,29.95,NO,,,Cardigan Sweater,,Comfort,Bodywarmer,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-10-33-09-0151.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-10-33-29-0152.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-10-33-43-0153.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-10-33-55-0154.jpeg,,,,,,,,,,,,Maroon,,Fair Isle,Merino Wool,Cardigan Sweater,Button,Regular,Acrylic,Knit,V-Neck,Long Sleeve,25,20,,,27,,,,,,,,,,,2024-03-26T10:35:01.3341967
AIA260324007 ,VINTAGE Mens Crew Neck Jumper Sweater Large Grey Fair Isle ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Jumpers & Cardigans,11484,,,,,1,L,Large,N/A,,,29.95,NO,,,Crew Neck Jumper Sweater,,Bodywarmer,Collarless,Comfort,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-10-35-27-0156.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-10-35-48-0157.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-10-36-04-0158.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 16_26-03-2024/Studio 16 26-03-2024-10-36-19-0159.jpeg,,,,,,,,,,,,Grey,,Fair Isle,,Crew Neck Jumper Sweater,Pullover,Regular,,Knit,Crew Neck,Long Sleeve,24,19,,,27,,,,,,,,,,,2024-03-26T10:37:19.0425747
