sku,title,brand,condition,gender,category,ebay Category,ebay Category Code,consignmentId,upc,rrp,buyItNowPrice,quantity,size,title Size,description Label,notes,additional Condition Remark,price,label size different from the mesaurment and fit,featureType,fabric Fit Type,item Type,style,feature1,feature2,feature3,feature4,feature5,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,accent1,accent2,accent3,accent4,accent5,colour,model,pattern,material,type,closure,fit,other Material,fabric Type,neckline,sleeve Length,armpit to armpit (inches),armpit to cuff (inches),chest Size ,circumference (inches),collar to hem (inches),eu Shoe Size,heel Height (inches),height (inches),length (inches),rise (inches),sole Length,uk Shoe Size,us Shoe Size,waist (inches),width (inches),createdAt
BDP250324011 ,VINTAGE Mens Abstract Pattern Short Sleeve Shirt XL Multicoloured ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shirts,57990,,,,,1,XL,XL,XL,,,22.95,NO,Abstract Pattern,Short Sleeve,Shirt,,Pockets,Collared,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-08-56-25-0051.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-08-56-25-0051_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-08-56-25-0051_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-08-56-56-0052.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-08-56-56-0052_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-08-56-56-0052_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-08-57-12-0053.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-08-57-29-0054.jpeg,,,,,,,,Multicoloured,,,,Abstract Pattern Short Sleeve Shirt,Button,Regular,,Woven,Collared,Short Sleeve,26,,,,30,,,,,,,,,,,2024-03-26T08:58:32.3951481
BDP250324012 ,VINTAGE Mens Abstract Pattern Short Sleeve Shirt XL Multicoloured Viscose ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shirts,57990,,,,,1,XL,XL,XL 43/44,,,22.95,NO,Abstract Pattern,Short Sleeve,Shirt,,Pockets,Collared,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-01-54-0056.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-01-54-0056_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-01-54-0056_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-02-13-0057.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-02-13-0057_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-02-13-0057_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-04-10-0058.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-04-37-0059.jpeg,,,,,,,,Multicoloured,,,Viscose,Abstract Pattern Short Sleeve Shirt,Button,Regular,,Rayon,Collared,Short Sleeve,25,,,,30,,,,,,,,,,,2024-03-26T09:06:19.3532673
BDP250324013 ,VINTAGE Mens Abstract Pattern Short Sleeve Shirt Size 16-16 1/2 Large Grey ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shirts,57990,,,,,1,L,Large,16- 16 1/2,,,22.95,NO,Abstract Pattern,Short Sleeve,Shirt,,Pockets,Collared,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-07-05-0061.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-07-05-0061_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-07-05-0061_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-07-19-0062.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-07-19-0062_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-07-19-0062_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-07-27-0063.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-07-42-0064.jpeg,,,,,,,,Grey,,,Cotton,Abstract Pattern Short Sleeve Shirt,Button,Regular,,Woven,Collared,Short Sleeve,25,,,,31,,,,,,,,,,,2024-03-26T09:08:32.6108114
BDP250324014 ,VINTAGE Mens Short Sleeve Shirt Size 43/44 Large Multicoloured Patchwork ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shirts,57990,,,,,1,L,Large,43/44,,Marks on chest.,22.95,NO,,Short Sleeve,Shirt,,Collared,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-09-30-0066.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-09-30-0066_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-09-30-0066_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-09-45-0067.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-09-45-0067_Part_1.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-09-45-0067_Part_2.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-09-52-0068.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-10-09-0069.jpeg,,,,,,,,Multicoloured,,Patchwork,Cotton,Short Sleeve Shirt,Button,Regular,,Woven,Collared,Short Sleeve,24,,,,29,,,,,,,,,,,2024-03-26T09:10:57.045539
BDP250324015 ,ALPHA INDUSTRIES Mens Graphic T-Shirt Top Large Navy Blue Cotton ,Alpha Industries,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,T-Shirts,15687,,,,,1,L,Large,L,Navy.,,29.95,NO,,,Graphic T-Shirt Top,,Comfort,Collarless,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-11-26-0071.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-11-40-0072.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-11-50-0073.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-12-05-0074.jpeg,,,,,,,Logo,,,,,Navy Blue,,,Cotton,Graphic T-Shirt Top,Pullover,Regular,,Jersey,Round Neck,Short Sleeve,22,,,,27,,,,,,,,,,,2024-03-26T09:13:17.7434754
BET260324001 ,QUIKSILVER Womens Graphic Zip Hoodie Sweater UK 16 Large Blue Cotton ,Quiksilver,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Hoodies & Sweats,155226,,,,,1,L,Large,L,,Marks on left sleeve and light bobbling material all over.,29.95,NO,,Graphic,Zip Hoodie Sweater,,Hooded,Full Zip,Pockets,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-14-33-0076.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-14-48-0077.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-15-01-0078.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-15-30-0079.jpeg,,,,,,,Logo,,,,,Blue,,,Cotton,Graphic Zip Hoodie Sweater,Zip,Regular,,Jersey,Round Neck,Long Sleeve,21,20,,,24,,,,,,,,,,,2024-03-26T09:16:56.8802968
BET260324002 ,VINTAGE Mens Denim Shirt Size 45/46 2XL Blue Cotton ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shirts,57990,,,,,1,2XL,2XL,2 XL  45/46,,Missing snaps on right sleeve and on chest.,22.95,NO,,,Denim Shirt,,Pockets,Cuffed,Collared,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-18-39-0081.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-19-02-0082.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-19-19-0083.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-19-38-0084.jpeg,,,,,,,,,,,,Blue,,,Cotton,Denim Shirt,Snap,Regular,,Denim,Collared,Long Sleeve,26,17,,,32,,,,,,,,,,,2024-03-26T09:21:20.5379327
BET260324003 ,VINTAGE Mens Abstract Pattern Short Sleeve Shirt Size 39/40 Medium Blue ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shirts,57990,,,,,1,M,Medium,M  39/40,,,22.95,NO,Abstract Pattern,Short Sleeve,Shirt,,Pockets,Collared,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-22-11-0086.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-22-25-0087.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-22-35-0088.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-22-51-0089.jpeg,,,,,,,,,,,,Blue,,,Viscose,Abstract Pattern Short Sleeve Shirt,Button,Regular,Polyester,Rayon,Collared,Short Sleeve,23,,,,31,,,,,,,,,,,2024-03-26T09:24:03.4561988
BET260324004 ,VINTAGE Mens Short Sleeve Shirt Size 14 1/2 - 15 Medium Grey Patchwork ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shirts,57990,,,,,1,M,Medium,14 1/2  -15,,,22.95,NO,,Short Sleeve,Shirt,,Collared,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-25-01-0091.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-25-15-0092.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-25-24-0093.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-25-43-0094.jpeg,,,,,,,,,,,,Grey,,Patchwork,Cotton,Short Sleeve Shirt,Button,Regular,,Woven,Collared,Short Sleeve,23,,,,30,,,,,,,,,,,2024-03-26T09:26:31.4564265
BET260324005 ,QUIKSILVER Womens Graphic Hoodie Jumper UK 14 Medium Black ,Quiksilver,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Hoodies & Sweats,155226,,,,,1,14,Size 14,14,,,29.95,NO,,Graphic,Hoodie Jumper,,Hooded,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-27-14-0096.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-27-31-0097.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-27-43-0098.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-28-09-0099.jpeg,,,,,,,Logo,,,,,Black,,,,Graphic Hoodie Jumper,Pullover,Regular,,Jersey,Round Neck,Long Sleeve,20,19,,,24,,,,,,,,,,,2024-03-26T09:29:05.2926874
BET260324006 ,FILA Mens Graphic Hoodie Jumper Large Grey Cotton ,Fila,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Hoodies & Sweats,155183,,,,,1,L,Large,L,,Marks on stomach and light bobbling material all over.,29.95,NO,,Graphic,Hoodie Jumper,,Hooded,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-30-02-0101.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-30-24-0102.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-33-41-0103.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-34-03-0104.jpeg,,,,,,,Logo,,,,,Grey,,,Cotton,Graphic Hoodie Jumper,Pullover,Regular,Polyester,Jersey,Round Neck,Long Sleeve,25,20,,,27,,,,,,,,,,,2024-03-26T09:35:21.6838138
BET260324007 ,THE NORTH FACE Womens Graphic Hoodie Jumper UK 16 Large Grey Cotton ,The North Face,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Womens,Clothing,Hoodies & Sweats,155226,,,,,1,L,Large,L,,Marks and stains on multiple places on item.,29.95,NO,,Graphic,Hoodie Jumper,,Hooded,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-35-56-0106.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-36-13-0107.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-36-27-0108.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-36-51-0109.jpeg,,,,,,,Logo,,,,,Grey,,,Cotton,Graphic Hoodie Jumper,Pullover,Relaxed,Polyester,Jersey,Round Neck,Long Sleeve,22,19,,,24,,,,,,,,,,,2024-03-26T09:38:20.4281173
BET260324008 ,VINTAGE Mens Workwear Fleece Sherpa Jacket UK 40 Large Red Check Polyester ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Coats & Jackets,57988,,,,,1,L,Large,L,,Light marks on chest.,39.95,NO,,Fleece,Sherpa Jacket,,Bodywarmer,Full Zip,Pockets,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-39-17-0111.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-39-34-0112.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-39-48-0113.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-40-19-0114.jpeg,,,,,,,,,,,,Red,Workwear,Check,Polyester,Fleece Sherpa Jacket,Zip,Regular,,Fleece,Collared,Long Sleeve,24,21,40,,29,,,,,,,,,,,2024-03-26T09:41:30.574443
BET260324009 ,THE NORTH FACE Mens Hoodie Jumper Large Black Cotton ,The North Face,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Hoodies & Sweats,155183,,,,,1,L,Large,L,Black.,Washed out colour.,29.95,NO,,,Hoodie Jumper,,Hooded,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-43-20-0116.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-43-37-0117.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-43-51-0118.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-44-08-0119.jpeg,,,,,,,Logo,,,,,Black,,,Cotton,Hoodie Jumper,Pullover,Regular,Polyester,Jersey,Round Neck,Long Sleeve,24,21,,,27,,,,,,,,,,,2024-03-26T09:45:40.583375
BET260324010 ,"JEP'S Mens Denim Shirt Medium Blue Colourblock Cotton ","Jep's",Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shirts,57990,,,,,1,M,Medium,M,,,22.95,NO,,,Denim Shirt,,Cuffed,Collared,Pockets,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-46-37-0121.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-46-51-0122.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-47-02-0123.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-47-25-0124.jpeg,,,,,,,,,,,,Blue,,Colourblock,Cotton,Denim Shirt,Button,Regular,,Denim,Collared,Long Sleeve,23,20,,,33,,,,,,,,,,,2024-03-26T09:48:23.0694331
BEK260324001 ,CHAMPION Mens Graphic Hoodie Jumper Large Black Cotton ,Champion,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Hoodies & Sweats,155183,,,,,1,L,Large,L,Black.,Washed out colour.,29.95,NO,,Graphic,Hoodie Jumper,,Hooded,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-49-34-0126.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-49-59-0127.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-50-14-0128.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-50-41-0129.jpeg,,,,,,,Logo,,,,,Black,,,Cotton,Graphic Hoodie Jumper,Pullover,Regular,Polyester,Jersey,Round Neck,Long Sleeve,24,22,,,28,,,,,,,,,,,2024-03-26T09:51:50.6220996
BEK260324002 ,CHAMPION Mens Hoodie Jumper 2XL Navy Blue Cotton ,Champion,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Hoodies & Sweats,155183,,,,,1,2XL,2XL,2 XL,Navy.,Bobbling material all over.,29.95,NO,,,Hoodie Jumper,,Hooded,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-52-35-0131.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-53-01-0132.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-53-20-0133.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-53-39-0134.jpeg,,,,,,,Logo,,,,,Navy Blue,,,Cotton,Hoodie Jumper,Pullover,Regular,Polyester,Jersey,Round Neck,Long Sleeve,29,21,,,26,,,,,,,,,,,2024-03-26T09:54:58.0754667
BEK260324003 ,VINTAGE Mens Tracksuit Top Jacket Medium Purple Colourblock Nylon ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Activewear Jackets,185702,,,,,1,M,Medium,M,,Stains on left sleeve.,29.95,NO,,,Tracksuit Top Jacket,,Straps,Full Zip,Pockets,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-55-45-0136.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-56-00-0137.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-56-15-0138.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-09-56-35-0139.jpeg,,,,,,,Logo,,,,,Purple,,Colourblock,Nylon,Tracksuit Top Jacket,Zip,Regular,,Microfibre,High Neck,Long Sleeve,25,19,,,26,,,,,,,,,,,2024-03-26T10:16:38.6404042
BEK260324004 ,CHAMPION Mens Bomber Jacket UK 44 2XL Black ,Champion,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Coats & Jackets,57988,,,,,1,2XL,2XL,2 XL,Black.,,49.95,NO,,,Bomber Jacket,,Comfort,Pockets,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-10-17-42-0141.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-10-18-08-0142.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-10-18-22-0143.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-10-18-42-0144.jpeg,,,,,,,Logo,,,,,Black,,,,Bomber Jacket,Zip,Regular,,Microfibre,High Neck,Long Sleeve,26,20,44,,26,,,,,,,,,,,2024-03-26T10:21:03.7581511
BEK260324005 ,POLO RALPH LAUREN Mens Blaire Shirt Medium Purple Check Cotton ,Polo Ralph Lauren,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Shirts,57990,,,,,1,M,Medium,M,Purple.,,29.95,NO,,,Shirt,,Cushioned,Collared,Pockets,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-10-21-46-0146.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-10-22-17-0147.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-10-22-31-0148.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-10-22-49-0149.jpeg,,,,,,,Logo,,,,,Purple,Blaire,Check,Cotton,Shirt,Button,Relaxed,,Woven,Collared,Long Sleeve,25,21,,,32,,,,,,,,,,,2024-03-26T10:24:23.7079721
BEK260324006 ,VINTAGE Mens Full Tracksuit Medium Navy Blue Colourblock Polyamide ,Vintage,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Tracksuits,185708,,,,,1,M,Medium,M,,Light marks on chest.,79.95,NO,,,Full Tracksuit,,Comfort,Ankle Zip,Elastic Waist,Pockets,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-10-25-53-0151.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-10-26-05-0152.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-10-26-17-0153.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-10-26-38-0154.jpeg,,,,,,,Logo,,,,,Navy Blue,,Colourblock,Polyamide,Full Tracksuit,Zip,Relaxed,,Microfibre,High Neck,Long Sleeve,24,19,,,27,,,,30,10,,,,30,,2024-03-26T10:28:51.9345891
BEK260324007 ,NEW ERA Mens Lakers Graphic Sweatshirt Jumper Medium Purple Cotton ,New Era,Good Used Condition:  the has been worn but is well maintained and may show minor signs of wear,Mens,Clothing,Hoodies & Sweats,155183,,,,,1,M,Medium,M,,,29.95,NO,,Graphic,Sweatshirt Jumper,,Collarless,Comfort,,,,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-10-29-42-0156.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-10-29-55-0157.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-10-30-07-0158.jpeg,https://d277j9zyfmlsgc.cloudfront.net/EditedFiles/Studio 24_26-03-2024/Studio 24 26-03-2024-10-30-30-0159.jpeg,,,,,,,Logo,,,,,Purple,Lakers,,Cotton,Graphic Sweatshirt Jumper,Pullover,Regular,Polyester,Jersey,Round Neck,Long Sleeve,22,20,,,25,,,,,,,,,,,2024-03-26T10:31:30.3483739
